medicine_id,name,batch,expiry,quantity
MED5762,Paracetamol,B12,2026-03-14,21
MED5763,Paracetamol,B13,2026-08-29,157
MED5764,Paracetamol,B14,2025-12-10,120
MED5765,Paracetamol,B15,2026-11-10,109
MED5766,Paracetamol,B16,2026-09-26,130
MED5767,Paracetamol,B17,2026-07-29,144
MED5768,Paracetamol,B18,2025-12-26,123
MED5769,Paracetamol,B19,2026-04-20,73
MED5770,Paracetamol,B20,2026-09-12,155
MED5771,Paracetamol,B21,2025-12-28,67
MED5772,Paracetamol,B22,2026-07-09,192
MED5773,Paracetamol,B23,2026-03-23,84
MED5774,Paracetamol,B24,2025-12-10,70
MED5775,Paracetamol,B25,2026-10-19,44
MED5776,Paracetamol,B26,2025-10-28,5
MED5777,Paracetamol,B27,2026-05-27,131
MED5778,Paracetamol,B28,2026-03-07,169
MED5779,Paracetamol,B29,2026-08-03,112
MED5780,Paracetamol,B30,2026-10-14,66
MED5781,Paracetamol,B31,2026-08-16,37
MED5782,Paracetamol,B32,2025-11-20,60
MED5783,Paracetamol,B33,2025-12-10,163
MED5784,Paracetamol,B34,2026-05-20,127
MED5785,Paracetamol,B35,2026-01-08,122
MED5786,Paracetamol,B36,2026-02-23,37
MED5787,Paracetamol,B37,2025-10-20,25
MED5788,Paracetamol,B38,2025-09-21,151
MED5789,Paracetamol,B39,2026-08-14,79
MED5790,Paracetamol,B40,2025-08-30,192
MED5791,Paracetamol,B41,2026-09-08,162
MED5792,Paracetamol,B42,2026-08-19,149
MED5794,Paracetamol,B44,2026-04-25,156
MED5795,Paracetamol,B45,2026-05-01,12
MED5796,Paracetamol,B46,2026-04-04,45
MED5797,Paracetamol,B47,2026-01-16,179
MED5798,Paracetamol,B48,2026-09-25,141
MED5799,Paracetamol,B49,2026-07-08,117
MED5800,Paracetamol,B0,2026-02-02,182
MED5801,Paracetamol,B1,2026-01-30,75
MED5802,Paracetamol,B2,2026-03-06,17
MED5803,Paracetamol,B3,2025-12-06,195
MED5804,Paracetamol,B4,2026-01-09,31
MED5805,Paracetamol,B5,2026-04-26,83
MED5806,Paracetamol,B6,2026-10-06,50
MED5807,Paracetamol,B7,2026-02-02,59
MED5808,Paracetamol,B8,2025-12-11,109
MED5809,Paracetamol,B9,2026-01-27,109
MED5810,Paracetamol,B10,2025-12-14,176
MED5811,Paracetamol,B11,2025-12-15,178
MED5812,Paracetamol,B12,2026-02-23,106
MED5813,Paracetamol,B13,2026-10-24,33
MED5814,Paracetamol,B14,2025-10-09,107
MED5815,Paracetamol,B15,2025-09-02,183
MED5816,Paracetamol,B16,2026-01-25,160
MED5817,Paracetamol,B17,2026-11-17,39
MED5818,Paracetamol,B18,2026-01-26,163
MED5819,Paracetamol,B19,2026-10-23,83
MED5820,Paracetamol,B20,2025-11-22,149
MED5821,Paracetamol,B21,2026-03-04,187
MED5822,Paracetamol,B22,2026-02-25,112
MED5823,Paracetamol,B23,2025-10-29,18
MED5824,Paracetamol,B24,2026-01-14,59
MED5825,Paracetamol,B25,2026-07-21,80
MED5826,Paracetamol,B26,2025-07-22,190
MED5827,Paracetamol,B27,2026-09-29,10
MED5828,Paracetamol,B28,2025-12-17,57
MED5829,Paracetamol,B29,2026-02-13,21
MED5830,Paracetamol,B30,2026-04-07,192
MED5831,Paracetamol,B31,2026-04-21,176
MED5832,Paracetamol,B32,2026-08-06,123
MED5833,Paracetamol,B33,2026-08-02,180
MED5834,Paracetamol,B34,2025-11-11,56
MED5836,Paracetamol,B36,2026-05-01,169
MED5837,Paracetamol,B37,2025-07-28,124
MED5839,Paracetamol,B39,2026-09-28,78
MED5841,Paracetamol,B41,2025-08-28,65
MED5842,Paracetamol,B42,2026-10-14,168
MED5843,Paracetamol,B43,2025-10-20,127
MED5844,Paracetamol,B44,2026-04-16,89
MED5845,Paracetamol,B45,2026-05-25,22
MED5846,Paracetamol,B46,2026-02-10,147
MED5847,Paracetamol,B47,2026-05-28,22
MED5848,Paracetamol,B48,2026-07-04,142
MED5849,Paracetamol,B49,2026-11-13,84
MED5850,Paracetamol,B0,2026-03-23,116
MED5851,Paracetamol,B1,2025-10-14,184
MED5852,Paracetamol,B2,2025-08-29,100
MED5853,Paracetamol,B3,2026-08-11,124
MED5854,Paracetamol,B4,2025-07-18,76
MED5855,Paracetamol,B5,2025-10-05,170
MED5856,Paracetamol,B6,2026-10-12,48
MED5859,Paracetamol,B9,2026-01-19,76
MED5860,Paracetamol,B10,2026-10-15,47
MED5861,Paracetamol,B11,2026-09-25,78
MED5862,Paracetamol,B12,2026-01-10,132
MED5863,Paracetamol,B13,2026-09-28,158
MED5864,Paracetamol,B14,2025-10-09,141
MED5865,Paracetamol,B15,2026-09-11,165
MED5866,Paracetamol,B16,2025-07-24,148
MED5868,Paracetamol,B18,2026-08-21,172
MED5869,Paracetamol,B19,2026-01-15,40
MED5870,Paracetamol,B20,2025-09-19,138
MED5871,Paracetamol,B21,2025-08-06,159
MED5872,Paracetamol,B22,2025-11-15,60
MED5874,Paracetamol,B24,2026-01-30,84
MED5875,Paracetamol,B25,2025-11-10,66
MED5876,Paracetamol,B26,2026-03-14,163
MED5877,Paracetamol,B27,2025-12-18,119
MED5878,Paracetamol,B28,2026-11-01,132
MED5879,Paracetamol,B29,2026-07-18,81
MED5880,Paracetamol,B30,2025-11-15,153
MED5881,Paracetamol,B31,2026-04-26,37
MED5882,Paracetamol,B32,2026-04-14,114
MED5883,Paracetamol,B33,2026-06-27,10
MED5884,Paracetamol,B34,2026-10-01,128
MED5885,Paracetamol,B35,2025-09-21,120
MED5886,Paracetamol,B36,2026-02-09,144
MED5887,Paracetamol,B37,2025-09-15,116
MED5888,Paracetamol,B38,2026-03-16,79
MED5889,Paracetamol,B39,2025-08-28,99
MED5890,Paracetamol,B40,2026-05-09,27
MED5891,Paracetamol,B41,2025-09-27,96
MED5892,Paracetamol,B42,2025-07-07,97
MED5893,Paracetamol,B43,2026-10-18,165
MED5895,Paracetamol,B45,2026-01-27,63
MED5896,Paracetamol,B46,2025-08-08,87
MED5897,Paracetamol,B47,2026-04-05,152
MED5898,Paracetamol,B48,2026-08-03,103
MED5899,Paracetamol,B49,2026-03-07,52
MED5900,Paracetamol,B0,2026-09-11,101
MED5901,Paracetamol,B1,2026-08-07,10
MED5902,Paracetamol,B2,2026-02-11,85
MED5903,Paracetamol,B3,2025-10-16,120
MED5904,Paracetamol,B4,2025-09-13,159
MED5905,Paracetamol,B5,2026-10-01,60
MED5906,Paracetamol,B6,2025-11-29,45
MED5907,Paracetamol,B7,2025-12-03,38
MED5908,Paracetamol,B8,2025-07-23,126
MED5910,Paracetamol,B10,2026-02-16,81
MED5911,Paracetamol,B11,2026-01-22,64
MED5912,Paracetamol,B12,2025-11-28,145
MED5913,Paracetamol,B13,2026-02-16,92
MED5914,Paracetamol,B14,2026-09-06,132
MED5915,Paracetamol,B15,2026-02-11,130
MED5916,Paracetamol,B16,2026-07-25,89
MED5917,Paracetamol,B17,2025-11-15,163
MED5918,Paracetamol,B18,2026-08-01,37
MED5919,Paracetamol,B19,2025-07-25,137
MED5920,Paracetamol,B20,2025-11-26,161
MED5921,Paracetamol,B21,2026-02-20,196
MED5922,Paracetamol,B22,2026-05-14,62
MED5923,Paracetamol,B23,2025-10-20,3
MED5924,Paracetamol,B24,2026-01-24,20
MED5925,Paracetamol,B25,2026-06-10,34
MED5926,Paracetamol,B26,2025-11-16,83
MED5927,Paracetamol,B27,2025-09-21,46
MED5928,Paracetamol,B28,2026-10-21,180
MED5930,Paracetamol,B30,2026-07-28,113
MED5932,Paracetamol,B32,2026-07-13,28
MED5933,Paracetamol,B33,2026-09-21,140
MED5934,Paracetamol,B34,2025-07-10,115
MED5935,Paracetamol,B35,2025-08-26,142
MED5936,Paracetamol,B36,2025-12-26,106
MED5937,Paracetamol,B37,2026-01-29,63
MED5938,Paracetamol,B38,2026-10-25,180
MED5939,Paracetamol,B39,2026-01-07,61
MED5940,Paracetamol,B40,2025-11-02,170
MED5941,Paracetamol,B41,2026-06-20,42
MED5942,Paracetamol,B42,2025-12-22,157
MED5943,Paracetamol,B43,2025-12-18,141
MED5944,Paracetamol,B44,2025-09-21,53
MED5945,Paracetamol,B45,2025-08-23,88
MED5947,Paracetamol,B47,2026-08-04,190
MED5948,Paracetamol,B48,2025-11-22,124
MED5949,Paracetamol,B49,2025-10-15,82
MED5950,Paracetamol,B0,2025-08-08,49
MED5951,Paracetamol,B1,2025-11-22,166
MED5952,Paracetamol,B2,2026-02-04,194
MED5953,Paracetamol,B3,2026-09-07,113
MED5954,Paracetamol,B4,2026-10-23,190
MED5955,Paracetamol,B5,2026-01-15,51
MED5956,Paracetamol,B6,2026-09-26,25
MED5957,Paracetamol,B7,2026-04-27,85
MED5958,Paracetamol,B8,2026-06-15,55
MED5959,Paracetamol,B9,2025-09-03,34
MED5960,Paracetamol,B10,2026-07-09,10
MED5962,Paracetamol,B12,2025-09-17,150
MED5963,Paracetamol,B13,2025-08-27,94
MED5964,Paracetamol,B14,2026-03-23,177
MED5965,Paracetamol,B15,2025-08-22,63
MED5966,Paracetamol,B16,2026-06-06,119
MED5968,Paracetamol,B18,2026-06-22,59
MED5969,Paracetamol,B19,2026-11-15,25
MED5970,Paracetamol,B20,2026-05-18,46
MED5971,Paracetamol,B21,2026-05-04,97
MED5972,Paracetamol,B22,2025-11-11,198
MED5973,Paracetamol,B23,2026-09-19,69
MED5974,Paracetamol,B24,2026-02-23,158
MED5975,Paracetamol,B25,2026-04-06,54
MED5976,Paracetamol,B26,2025-11-21,44
MED5977,Paracetamol,B27,2025-10-13,15
MED5978,Paracetamol,B28,2026-03-26,27
MED5979,Paracetamol,B29,2025-12-05,180
MED5980,Paracetamol,B30,2025-11-09,74
MED5981,Paracetamol,B31,2025-11-03,143
MED5982,Paracetamol,B32,2026-07-26,74
MED5983,Paracetamol,B33,2025-11-01,193
MED5985,Paracetamol,B35,2025-10-16,8
MED5986,Paracetamol,B36,2025-07-14,181
MED5987,Paracetamol,B37,2025-12-06,46
MED5988,Paracetamol,B38,2026-11-11,170
MED5989,Paracetamol,B39,2026-09-27,15
MED5990,Paracetamol,B40,2026-01-06,150
MED5991,Paracetamol,B41,2025-08-10,78
MED5992,Paracetamol,B42,2026-11-10,81
MED5994,Paracetamol,B44,2025-08-11,18
MED5995,Paracetamol,B45,2026-11-04,50
MED5996,Paracetamol,B46,2026-09-23,103
MED5997,Paracetamol,B47,2026-09-08,128
MED5998,Paracetamol,B48,2026-08-19,65
MED5999,Paracetamol,B49,2025-08-20,98
MED6000,Paracetamol,B0,2025-12-13,163
MED6001,Paracetamol,B1,2025-08-18,27
MED6002,Paracetamol,B2,2025-11-10,171
MED6003,Paracetamol,B3,2026-06-14,77
MED6004,Paracetamol,B4,2026-07-03,36
MED6005,Paracetamol,B5,2025-08-31,18
MED6006,Paracetamol,B6,2025-09-25,79
MED6007,Paracetamol,B7,2025-07-25,149
MED6008,Paracetamol,B8,2026-05-05,165
MED6009,Paracetamol,B9,2026-07-23,3
MED6010,Paracetamol,B10,2025-07-21,27
MED6011,Paracetamol,B11,2026-07-04,174
MED6012,Paracetamol,B12,2026-08-11,186
MED6013,Paracetamol,B13,2025-09-23,100
MED6014,Paracetamol,B14,2025-11-22,119
MED6016,Paracetamol,B16,2026-10-24,195
MED6017,Paracetamol,B17,2025-10-10,67
MED6018,Paracetamol,B18,2026-04-10,200
MED6019,Paracetamol,B19,2025-07-20,91
MED6021,Paracetamol,B21,2026-04-03,100
MED6022,Paracetamol,B22,2026-02-15,40
MED6023,Paracetamol,B23,2025-08-29,123
MED6024,Paracetamol,B24,2025-09-28,168
MED6025,Paracetamol,B25,2026-06-14,145
MED6026,Paracetamol,B26,2026-08-12,124
MED6027,Paracetamol,B27,2025-08-16,20
MED6029,Paracetamol,B29,2025-08-10,35
MED6030,Paracetamol,B30,2025-08-14,168
MED6031,Paracetamol,B31,2026-06-03,198
MED6032,Paracetamol,B32,2026-03-12,69
MED6033,Paracetamol,B33,2025-07-22,190
MED6034,Paracetamol,B34,2026-03-10,82
MED6035,Paracetamol,B35,2026-06-28,61
MED6036,Paracetamol,B36,2026-03-01,116
MED6037,Paracetamol,B37,2025-12-28,51
MED6038,Paracetamol,B38,2026-02-08,88
MED6039,Paracetamol,B39,2026-01-16,89
MED6040,Paracetamol,B40,2026-09-29,101
MED6041,Paracetamol,B41,2026-07-31,112
MED6042,Paracetamol,B42,2026-03-27,50
MED6043,Paracetamol,B43,2026-09-20,54
MED6044,Paracetamol,B44,2026-08-13,169
MED6045,Paracetamol,B45,2026-08-01,122
MED6046,Paracetamol,B46,2025-07-13,177
MED6047,Paracetamol,B47,2026-07-26,173
MED6048,Paracetamol,B48,2026-02-01,120
MED6049,Paracetamol,B49,2025-10-05,111
MED6050,Paracetamol,B0,2025-07-07,83
MED6052,Paracetamol,B2,2025-08-19,106
MED6053,Paracetamol,B3,2026-02-07,187
MED6054,Paracetamol,B4,2026-06-22,17
MED6056,Paracetamol,B6,2025-11-11,117
MED6057,Paracetamol,B7,2026-01-09,37
MED6058,Paracetamol,B8,2025-12-14,11
MED6059,Paracetamol,B9,2026-10-08,75
MED6060,Paracetamol,B10,2026-08-16,6
MED6062,Paracetamol,B12,2025-09-02,134
MED6063,Paracetamol,B13,2026-11-07,172
MED6064,Paracetamol,B14,2026-02-02,108
MED6065,Paracetamol,B15,2026-09-08,165
MED6066,Paracetamol,B16,2025-09-02,50
MED6067,Paracetamol,B17,2026-05-21,5
MED6068,Paracetamol,B18,2025-10-13,103
MED6069,Paracetamol,B19,2026-09-12,82
MED6070,Paracetamol,B20,2026-03-02,125
MED6071,Paracetamol,B21,2026-03-27,180
MED6072,Paracetamol,B22,2025-12-29,118
MED6073,Paracetamol,B23,2025-10-15,58
MED6074,Paracetamol,B24,2026-01-17,154
MED6075,Paracetamol,B25,2025-07-14,3
MED6076,Paracetamol,B26,2026-04-13,125
MED6077,Paracetamol,B27,2026-05-10,94
MED6078,Paracetamol,B28,2026-08-17,175
MED6079,Paracetamol,B29,2025-11-05,155
MED6080,Paracetamol,B30,2026-02-06,121
MED6081,Paracetamol,B31,2026-10-29,141
MED6082,Paracetamol,B32,2025-12-20,167
MED6083,Paracetamol,B33,2025-11-20,130
MED6084,Paracetamol,B34,2026-01-13,87
MED6085,Paracetamol,B35,2026-11-18,78
MED6086,Paracetamol,B36,2026-08-20,95
MED6087,Paracetamol,B37,2026-01-16,165
MED6088,Paracetamol,B38,2025-08-23,102
MED6089,Paracetamol,B39,2025-09-25,189
MED6090,Paracetamol,B40,2025-10-21,27
MED6091,Paracetamol,B41,2025-07-26,102
MED6092,Paracetamol,B42,2026-09-19,154
MED6093,Paracetamol,B43,2025-12-11,188
MED6094,Paracetamol,B44,2025-10-13,141
MED6095,Paracetamol,B45,2026-05-13,64
MED6096,Paracetamol,B46,2026-09-01,144
MED6097,Paracetamol,B47,2026-09-19,65
MED6098,Paracetamol,B48,2025-09-14,107
MED6099,Paracetamol,B49,2026-06-09,174
MED6100,Paracetamol,B0,2025-07-07,32
MED6101,Paracetamol,B1,2025-12-03,164
MED6102,Paracetamol,B2,2025-08-04,186
MED6103,Paracetamol,B3,2026-06-07,98
MED6105,Paracetamol,B5,2026-02-06,126
MED6106,Paracetamol,B6,2026-06-11,47
MED6107,Paracetamol,B7,2026-06-09,40
MED6108,Paracetamol,B8,2026-07-30,187
MED6109,Paracetamol,B9,2025-07-28,98
MED6110,Paracetamol,B10,2026-08-01,46
MED6111,Paracetamol,B11,2025-11-14,85
MED6112,Paracetamol,B12,2026-08-02,126
MED6113,Paracetamol,B13,2025-09-27,1
MED6114,Paracetamol,B14,2025-10-21,132
MED6115,Paracetamol,B15,2026-08-02,147
MED6116,Paracetamol,B16,2026-03-10,188
MED6117,Paracetamol,B17,2026-11-17,147
MED6118,Paracetamol,B18,2026-10-01,131
MED6119,Paracetamol,B19,2026-04-20,25
MED6120,Paracetamol,B20,2026-04-18,49
MED6121,Paracetamol,B21,2026-10-09,89
MED6122,Paracetamol,B22,2026-02-14,165
MED6123,Paracetamol,B23,2026-08-18,45
MED6124,Paracetamol,B24,2025-12-15,186
MED6125,Paracetamol,B25,2025-12-28,3
MED6126,Paracetamol,B26,2026-02-28,141
MED6127,Paracetamol,B27,2026-09-20,58
MED6128,Paracetamol,B28,2025-11-01,11
MED6129,Paracetamol,B29,2026-07-24,156
MED6131,Paracetamol,B31,2026-06-19,118
MED6132,Paracetamol,B32,2026-06-28,170
MED6134,Paracetamol,B34,2026-03-04,72
MED6135,Paracetamol,B35,2026-03-23,169
MED6136,Paracetamol,B36,2026-10-01,150
MED6137,Paracetamol,B37,2026-10-05,97
MED6138,Paracetamol,B38,2026-05-07,186
MED6140,Paracetamol,B40,2026-02-04,166
MED6141,Paracetamol,B41,2025-08-12,109
MED6142,Paracetamol,B42,2026-01-04,30
MED6143,Paracetamol,B43,2025-11-27,9
MED6144,Paracetamol,B44,2026-02-12,115
MED6146,Paracetamol,B46,2026-09-13,48
MED6147,Paracetamol,B47,2026-07-22,165
MED6148,Paracetamol,B48,2025-10-01,179
MED6149,Paracetamol,B49,2026-05-02,162
MED6150,Paracetamol,B0,2025-12-02,76
MED6151,Paracetamol,B1,2025-10-06,45
MED6152,Paracetamol,B2,2025-07-10,67
MED6153,Paracetamol,B3,2026-01-09,4
MED6154,Paracetamol,B4,2026-01-08,145
MED6155,Paracetamol,B5,2025-10-09,119
MED6156,Paracetamol,B6,2026-08-11,164
MED6157,Paracetamol,B7,2026-09-29,77
MED6158,Paracetamol,B8,2026-05-30,134
MED6159,Paracetamol,B9,2025-08-03,16
MED6160,Paracetamol,B10,2026-08-02,8
MED6161,Paracetamol,B11,2026-02-18,59
MED6162,Paracetamol,B12,2026-05-20,47
MED6163,Paracetamol,B13,2026-04-21,141
MED6164,Paracetamol,B14,2026-06-03,118
MED6165,Paracetamol,B15,2026-08-21,86
MED6167,Paracetamol,B17,2026-08-29,87
MED6168,Paracetamol,B18,2026-08-08,122
MED6169,Paracetamol,B19,2026-03-06,196
MED6170,Paracetamol,B20,2025-10-23,198
MED6172,Paracetamol,B22,2026-11-17,167
MED6174,Paracetamol,B24,2025-08-29,33
MED6175,Paracetamol,B25,2026-04-10,24
MED6176,Paracetamol,B26,2025-08-28,105
MED6177,Paracetamol,B27,2025-12-04,34
MED6178,Paracetamol,B28,2026-10-16,175
MED6179,Paracetamol,B29,2025-07-31,120
MED6180,Paracetamol,B30,2025-10-07,156
MED6182,Paracetamol,B32,2026-07-16,59
MED6183,Paracetamol,B33,2025-12-05,147
MED6184,Paracetamol,B34,2025-07-18,9
MED6185,Paracetamol,B35,2025-12-02,15
MED6186,Paracetamol,B36,2026-10-26,47
MED6187,Paracetamol,B37,2026-06-28,28
MED6188,Paracetamol,B38,2026-11-07,111
MED6189,Paracetamol,B39,2026-10-21,73
MED6190,Paracetamol,B40,2026-04-26,175
MED6191,Paracetamol,B41,2026-03-30,143
MED6192,Paracetamol,B42,2026-09-09,4
MED6193,Paracetamol,B43,2025-09-07,138
MED6194,Paracetamol,B44,2026-09-23,27
MED6195,Paracetamol,B45,2026-07-07,94
MED6196,Paracetamol,B46,2025-09-30,127
MED6197,Paracetamol,B47,2025-08-08,187
MED6198,Paracetamol,B48,2025-12-25,183
MED6199,Paracetamol,B49,2026-01-31,134
MED6200,Paracetamol,B0,2025-08-24,126
MED6201,Paracetamol,B1,2026-04-23,192
MED6202,Paracetamol,B2,2025-08-31,196
MED6203,Paracetamol,B3,2026-01-09,136
MED6204,Paracetamol,B4,2026-07-20,14
MED6205,Paracetamol,B5,2025-07-22,6
MED6206,Paracetamol,B6,2026-09-02,56
MED6207,Paracetamol,B7,2025-12-31,117
MED6208,Paracetamol,B8,2026-02-23,13
MED6209,Paracetamol,B9,2025-08-12,127
MED6211,Paracetamol,B11,2026-11-10,42
MED6212,Paracetamol,B12,2025-07-30,187
MED6213,Paracetamol,B13,2025-10-04,45
MED6214,Paracetamol,B14,2026-10-14,36
MED6215,Paracetamol,B15,2026-10-06,36
MED6217,Paracetamol,B17,2026-06-11,60
MED6218,Paracetamol,B18,2026-02-11,141
MED6219,Paracetamol,B19,2026-03-22,21
MED6220,Paracetamol,B20,2026-08-09,19
MED6221,Paracetamol,B21,2025-08-24,194
MED6222,Paracetamol,B22,2025-10-25,144
MED6223,Paracetamol,B23,2026-10-05,55
MED6224,Paracetamol,B24,2026-04-27,181
MED6225,Paracetamol,B25,2026-07-23,63
MED6226,Paracetamol,B26,2026-01-31,38
MED6227,Paracetamol,B27,2026-07-26,3
MED6228,Paracetamol,B28,2026-08-09,55
MED6229,Paracetamol,B29,2026-04-27,56
MED6230,Paracetamol,B30,2025-09-22,99
MED6231,Paracetamol,B31,2025-09-04,128
MED6232,Paracetamol,B32,2025-10-27,71
MED6233,Paracetamol,B33,2026-08-20,97
MED6234,Paracetamol,B34,2025-12-17,197
MED6235,Paracetamol,B35,2025-09-19,160
MED6236,Paracetamol,B36,2025-10-20,36
MED6237,Paracetamol,B37,2025-10-25,66
MED6238,Paracetamol,B38,2026-05-07,32
MED6240,Paracetamol,B40,2026-08-10,166
MED6241,Paracetamol,B41,2025-07-14,149
MED6242,Paracetamol,B42,2026-04-26,66
MED6243,Paracetamol,B43,2025-08-12,10
MED6244,Paracetamol,B44,2025-08-21,64
MED6245,Paracetamol,B45,2025-08-25,165
MED6246,Paracetamol,B46,2026-05-01,33
MED6247,Paracetamol,B47,2026-09-14,97
MED6248,Paracetamol,B48,2025-10-14,116
MED6249,Paracetamol,B49,2025-11-05,136
MED6250,Paracetamol,B0,2025-11-21,19
MED6251,Paracetamol,B1,2025-07-21,84
MED6254,Paracetamol,B4,2026-09-28,43
MED6255,Paracetamol,B5,2026-11-01,199
MED6256,Paracetamol,B6,2025-07-24,115
MED6257,Paracetamol,B7,2025-08-30,36
MED6258,Paracetamol,B8,2026-04-17,46
MED6259,Paracetamol,B9,2025-10-18,105
MED6260,Paracetamol,B10,2026-02-25,93
MED6261,Paracetamol,B11,2026-01-05,112
MED6262,Paracetamol,B12,2026-07-18,153
MED6263,Paracetamol,B13,2026-10-09,116
MED6264,Paracetamol,B14,2026-04-29,142
MED6265,Paracetamol,B15,2026-06-07,71
MED6266,Paracetamol,B16,2026-08-08,162
MED6267,Paracetamol,B17,2026-03-21,164
MED6268,Paracetamol,B18,2026-08-12,94
MED6269,Paracetamol,B19,2025-09-18,126
MED6270,Paracetamol,B20,2026-01-20,107
MED6271,Paracetamol,B21,2025-11-06,34
MED6273,Paracetamol,B23,2026-02-19,154
MED6274,Paracetamol,B24,2026-10-17,119
MED6275,Paracetamol,B25,2026-05-17,16
MED6276,Paracetamol,B26,2026-04-27,6
MED6278,Paracetamol,B28,2026-02-16,85
MED6279,Paracetamol,B29,2026-01-28,17
MED6280,Paracetamol,B30,2025-12-16,165
MED6281,Paracetamol,B31,2025-08-09,86
MED6282,Paracetamol,B32,2026-04-19,35
MED6283,Paracetamol,B33,2026-11-07,98
MED6284,Paracetamol,B34,2026-05-05,136
MED6285,Paracetamol,B35,2026-05-29,94
MED6286,Paracetamol,B36,2025-08-04,192
MED6287,Paracetamol,B37,2026-05-30,25
MED6288,Paracetamol,B38,2026-09-13,61
MED6289,Paracetamol,B39,2026-07-03,138
MED6292,Paracetamol,B42,2026-06-09,51
MED6293,Paracetamol,B43,2026-11-15,134
MED6294,Paracetamol,B44,2026-05-06,154
MED6295,Paracetamol,B45,2025-12-28,102
MED6296,Paracetamol,B46,2025-08-30,86
MED6298,Paracetamol,B48,2025-09-04,96
MED6299,Paracetamol,B49,2026-07-07,96
MED6300,Paracetamol,B0,2026-09-10,64
MED6301,Paracetamol,B1,2026-01-26,135
MED6302,Paracetamol,B2,2026-06-27,45
MED6303,Paracetamol,B3,2026-03-05,109
MED6304,Paracetamol,B4,2026-10-21,124
MED6305,Paracetamol,B5,2026-10-14,118
MED6306,Paracetamol,B6,2026-05-24,5
MED6307,Paracetamol,B7,2026-04-03,24
MED6309,Paracetamol,B9,2025-08-03,4
MED6311,Paracetamol,B11,2025-08-25,130
MED6313,Paracetamol,B13,2025-10-15,21
MED6314,Paracetamol,B14,2026-02-22,100
MED6315,Paracetamol,B15,2026-04-27,7
MED6316,Paracetamol,B16,2025-07-24,196
MED6317,Paracetamol,B17,2026-05-04,131
MED6318,Paracetamol,B18,2025-09-13,105
MED6319,Paracetamol,B19,2026-07-08,199
MED6320,Paracetamol,B20,2025-10-11,136
MED6321,Paracetamol,B21,2025-10-03,200
MED6322,Paracetamol,B22,2026-04-19,11
MED6323,Paracetamol,B23,2026-06-21,61
MED6324,Paracetamol,B24,2026-06-19,186
MED6326,Paracetamol,B26,2025-11-05,137
MED6327,Paracetamol,B27,2026-01-23,30
MED6328,Paracetamol,B28,2026-07-09,4
MED6329,Paracetamol,B29,2025-11-13,36
MED6330,Paracetamol,B30,2025-11-22,153
MED6331,Paracetamol,B31,2026-01-11,30
MED6332,Paracetamol,B32,2026-06-18,1
MED6333,Paracetamol,B33,2025-10-24,27
MED6335,Paracetamol,B35,2025-12-13,54
MED6337,Paracetamol,B37,2026-02-03,27
MED6338,Paracetamol,B38,2026-07-24,97
MED6339,Paracetamol,B39,2026-07-13,52
MED6340,Paracetamol,B40,2026-03-21,104
MED6341,Paracetamol,B41,2026-07-27,47
MED6342,Paracetamol,B42,2025-07-09,4
MED6344,Paracetamol,B44,2026-07-16,3
MED6345,Paracetamol,B45,2026-05-14,14
MED6346,Paracetamol,B46,2026-01-30,26
MED6348,Paracetamol,B48,2026-01-15,123
MED6349,Paracetamol,B49,2025-07-10,136
MED6350,Paracetamol,B0,2026-02-01,17
MED6352,Paracetamol,B2,2026-09-25,96
MED6353,Paracetamol,B3,2026-01-03,102
MED6354,Paracetamol,B4,2026-08-05,95
MED6355,Paracetamol,B5,2025-11-10,101
MED6356,Paracetamol,B6,2025-09-28,31
MED6357,Paracetamol,B7,2026-02-24,32
MED6359,Paracetamol,B9,2026-02-10,111
MED6360,Paracetamol,B10,2026-10-20,95
MED6361,Paracetamol,B11,2026-08-08,175
MED6363,Paracetamol,B13,2025-11-08,42
MED6364,Paracetamol,B14,2026-06-29,133
MED6365,Paracetamol,B15,2026-08-22,61
MED6366,Paracetamol,B16,2026-06-23,101
MED6367,Paracetamol,B17,2025-07-07,180
MED6368,Paracetamol,B18,2025-12-19,2
MED6369,Paracetamol,B19,2026-05-12,32
MED6371,Paracetamol,B21,2026-04-10,192
MED6372,Paracetamol,B22,2026-08-13,148
MED6373,Paracetamol,B23,2026-02-22,150
MED6374,Paracetamol,B24,2026-05-08,195
MED6375,Paracetamol,B25,2026-02-01,57
MED6376,Paracetamol,B26,2025-10-23,11
MED6377,Paracetamol,B27,2025-09-02,13
MED6379,Paracetamol,B29,2026-10-09,123
MED6381,Paracetamol,B31,2025-07-21,114
MED6382,Paracetamol,B32,2026-01-30,200
MED6383,Paracetamol,B33,2025-10-12,150
MED6384,Paracetamol,B34,2026-07-31,196
MED6385,Paracetamol,B35,2025-11-28,192
MED6386,Paracetamol,B36,2026-04-12,77
MED6387,Paracetamol,B37,2026-06-23,123
MED6388,Paracetamol,B38,2025-12-28,54
MED6389,Paracetamol,B39,2025-11-25,59
MED6390,Paracetamol,B40,2025-10-15,168
MED6391,Paracetamol,B41,2026-02-03,3
MED6392,Paracetamol,B42,2025-07-20,56
MED6393,Paracetamol,B43,2026-10-31,187
MED6395,Paracetamol,B45,2026-04-13,140
MED6396,Paracetamol,B46,2025-11-04,170
MED6397,Paracetamol,B47,2026-04-24,28
MED6398,Paracetamol,B48,2026-02-17,96
MED6399,Paracetamol,B49,2026-10-20,85
MED6400,Paracetamol,B0,2026-07-04,19
